Sentence,NER
what was the movie set in hawaii and this guy in the service refuses to box because he blinded his boxing partner in the past,"{'Plot': ['set in hawaii', 'this guy in the service refuses to box because he blinded his boxing partner in the past']}"
what was the movie set in the civil war where the rich girl was courted by the two southern gentlemen,{'Plot': ['set in the civil war where the rich girl was courted by the two southern gentlemen']}
what was the movie with adam sandler and jennifer aniston where the man pretends to be a divorced couple,"{'Actor': ['adam sandler', 'jennifer aniston'], 'Plot': ['the man pretends to be a divorced couple']}"
what was the movie with the scientists in the extremely cold environment where the scientists encounter a shape shifting alien,{'Plot': ['scientists in the extremely cold environment where the scientists encounter a shape shifting alien']}
what was the name of that movie that was set in a western theme and being from outer space came in,{'Plot': ['being from outer space came in']}
what was the name of that movie that was taken off a comic book series the guy was supper strong and he was in the military,"{'Origin': ['comic book series'], 'Plot': ['guy was supper strong and he was in the military']}"
what was the name of that old sci fi movie where the aliens would possess people by bringing in pods,"{'Genre': ['sci fi'], 'Plot': ['aliens would possess people by bringing in pods']}"
what was the name of that walt disney movie that was filled with all kind of colorful animation,"{'Genre': ['walt disney', 'animation'], 'Plot': ['filled with all kind of'], 'Opinion': ['colorful']}"
what was the name of the 1975 mega hit thriller in which a great white shark menaced and munched on citizens of the beach resort town of amity during july 4 weekend,"{'Year': ['1975'], 'Opinion': ['mega hit'], 'Genre': ['thriller'], 'Plot': ['in which a great white shark menaced and munched on citizens of the beach resort town of amity during july 4 weekend']}"
what was the name of the 1980 s movie where a st bernard contracted rabies and terrorized a small town,"{'Year': ['1980'], 'Plot': ['a st bernard contracted rabies and terrorized a small town']}"
what was the name of the documentary that compiled clips from american propaganda films showing hilariously ineffective ways to survive a nuclear holocaust,"{'Genre': ['documentary'], 'Plot': ['compiled clips from american propaganda films showing hilariously ineffective ways to survive a nuclear holocaust']}"
what was the name of the first sylvester stallone movie in a long line of them where he was a boxer,"{'Relationship': ['first', 'in a long line'], 'Actor': ['sylvester stallone'], 'Plot': ['he was a boxer']}"
what was the name of the landmark 1952 western starring gary cooper as a town marshal forced to face a vengeful gunman alone at the stroke of 12 00 p m,"{'Year': ['1952'], 'Genre': ['western'], 'Actor': ['gary cooper'], 'Plot': ['a town marshal forced to face a vengeful gunman alone at the stroke of 12 00 p m']}"
what was the name of the movie that launched leonardo dicaprio into super stardom with kate winslet,"{'Actor': ['leonardo dicaprio', 'kate winslet']}"
what was the name of the movie where arnold schwarzenegger was a robot sent from the future to kill sara connor,"{'Actor': ['arnold schwarzenegger'], 'Plot': ['a robot sent from the future to kill'], 'Character_Name': ['sara connor']}"
what was the name of the movie with the little girl and her dad had a whole bunch of firearms all over the walls inside their apartment,{'Plot': ['little girl and her dad had a whole bunch of firearms all over the walls inside their apartment']}
what was the name of the pot head what food did he bring to class to share with everyone,{'Plot': ['pot head what food did he bring to class to share with everyone']}
what was the only star wars movie that was not directed by it s initial creator george lucas,{'Director': ['george lucas']}
what was the second movie in that george lucas sci fi movie trilogy the one where they introduced the short green master guy,"{'Relationship': ['second movie', 'trilogy'], 'Director': ['george lucas'], 'Genre': ['sci fi movie']}"
what was the title of the cult favorite monster musical spoof starring tim curry as a transvestite alien from the planet transylvania menacing a straight laced young couple,"{'Opinion': ['cult favorite'], 'Genre': ['monster musical spoof'], 'Actor': ['tim curry'], 'Plot': ['a transvestite alien from the planet transylvania menacing a straight laced young couple']}"
what year did casino come out and who was the film based on,{}
when a christmas party turns into a hostage crisis one man takes matters into his own hands,{'Plot': ['when a christmas party turns into a hostage crisis one man takes matters into his own hands']}
when a mad man calling himself the scorpio killer menaces the city tough as nails san francisco police inspector harry callahan is assigned to track down and ferret out the crazed psychopath,"{'Plot': ['when a mad man calling himself the', 'menaces the city tough as nails san francisco police inspector', 'is assigned to track down and ferret out the crazed psychopath'], 'Character_Name': ['scorpio killer', 'harry callahan']}"
when a man goes for virtual vacation memories of the planet mars an unexpected and harrowing series of events forces him to go to the planet is the plot of this sci fic action movie,"{'Plot': ['when a man goes for virtual vacation memories of the planet mars an unexpected and harrowing series of events forces him to go to the planet'], 'Genre': ['sci fic action']}"
when a plane crash strands a group of workers in the far north the fierce winter weather becomes the least of their problems in man eating wolf territory in this recent film,{'Plot': ['a plane crash strands a group of workers in the far north the fierce winter weather becomes the least of their problems in man eating wolf territory']}
when a sports agent has a moral epiphany and is fired for expressing it he decides to put his new philosophy to the test as an independent with the only athlete who stays with him is the plot of this 1996 romantic drama starring tom cruise,"{'Plot': ['when a sports agent has a moral epiphany and is fired for expressing it he decides to put his new philosophy to the test as an independent with the only athlete who stays with him'], 'Year': ['1996'], 'Genre': ['romantic drama'], 'Actor': ['tom cruise']}"
where did ben stiller s character work in the watch,{'Actor': ['ben stiller']}
which 1968 black and white american independent horror film directed by george a romero set off the popular zombie genre,"{'Year': ['1968'], 'Genre': ['american independent horror'], 'Director': ['george a romero'], 'Plot': ['zombie']}"
which 1985 film based on a 1982 novel by alice walker focuses on the problems faced by african american women during the 1900 s,"{'Year': ['1985'], 'Origin': ['based on a 1982 novel by alice walker'], 'Plot': ['the problems faced by african american women during the 1900 s']}"
which 1988 movie stars a young val kilmer where he has to help a dwarf protect a baby from an evil queen,"{'Year': ['1988'], 'Actor': ['val kilmer'], 'Plot': ['help a dwarf protect a baby from an evil queen']}"
which 2003 christmas comedy starred snl comedian will ferrell who travels from the north pole to new york city in search of his father,"{'Year': ['2003'], 'Genre': ['christmas comedy'], 'Actor': ['will ferrell'], 'Plot': ['travels from the north pole to new york city in search of his father']}"
which 2010 action film features retired spies and agents fighting for their lives against corrupt politicians and agents who work for their previous employers,"{'Year': ['2010'], 'Genre': ['action'], 'Plot': ['retired spies and agents fighting for their lives against corrupt politicians and agents who work for their previous employers']}"
which 2011 film was based on a book by michael lewis published in 2003 that centered around sabermetrics,"{'Year': ['2011'], 'Origin': ['based on a book by michael lewis'], 'Plot': ['centered around sabermetrics']}"
which 2012 sci fi found footage film starred dane dehaan as a bullied outcast who discovers a mysterious artifact that gives him amazing powers,"{'Year': ['2012'], 'Genre': ['sci fi'], 'Actor': ['dane dehaan'], 'Plot': ['a bullied outcast who discovers a mysterious artifact that gives him amazing powers']}"
which 90 s american slasher film directed by wes craven features an iconically masked murderer who preys on teenagers loosely based on the gainesville ripper,"{'Year': ['90 s'], 'Genre': ['american slasher'], 'Director': ['wes craven'], 'Plot': ['features an iconically masked murderer who preys on teenagers'], 'Origin': ['loosely based on the gainesville ripper']}"
