Sentence,NER
SOCCER - RESULT IN SPANISH FIRST DIVISION.,{'I-MISC': ['SPANISH']}
MADRID 1996-08-31,{'I-LOC': ['MADRID']}
Result of game played in the,{}
Spanish first division on Saturday :,"{'I-MISC': ['Spanish', 'division']}"
Deportivo Coruna 1 Real Madrid 1,"{'I-ORG': ['Deportivo Coruna', 'Real Madrid']}"
-DOCSTART-,{}
SOCCER - BELGIUM BEAT TURKEY 2-1 IN WORLD CUP QUALIFIER.,"{'I-LOC': ['BELGIUM', 'TURKEY'], 'I-MISC': ['WORLD CUP']}"
BRUSSELS 1996-08-31,{'I-LOC': ['BRUSSELS']}
Belgium beat Turkey 2-1,"{'I-LOC': ['Belgium', 'Turkey']}"
(halftime 2-0) in a World Cup group seven soccer qualifier on,{'I-MISC': ['World Cup']}
Saturday :,{}
Scorers :,{}
"Belgium - Marc Degryse (13th), Luis Oliveira (38th)","{'I-LOC': ['Belgium'], 'I-PER': ['Marc Degryse', 'Luis Oliveira']}"
Turkey - Sergen Yalcin (61st),"{'I-LOC': ['Turkey'], 'I-PER': ['Sergen Yalcin']}"
"Attendance : 30,000",{}
-DOCSTART-,{}
SOCCER - AUSTRIA DRAW 0-0 WITH SCOTLAND IN WORLD CUP QUALIFIER.,"{'I-LOC': ['AUSTRIA', 'SCOTLAND'], 'I-MISC': ['WORLD CUP']}"
VIENNA 1996-08-31,{'I-LOC': ['VIENNA']}
Austria and Scotland drew 0-0 in a World Cup soccer European group four qualifier on Saturday.,"{'I-LOC': ['Austria', 'Scotland'], 'I-MISC': ['World Cup', 'European']}"
"Attendance : 29,500",{}
-DOCSTART-,{}
BOXING - KNOCK-OUT SPECIALIST MILLER DEFENDS TITLE.,{'I-PER': ['MILLER']}
DUBLIN 1996-08-31,{'I-LOC': ['DUBLIN']}
A powerful right hook followed by a straight left gave defending champion Nate Miller a seventh round knock-out win over fellow American James Heath in their WBA cruiserweight title bout on Saturday.,"{'I-PER': ['Nate Miller', 'James Heath'], 'I-MISC': [['American']], 'I-ORG': ['WBA']}"
"Miller, who went into the contest with a record of 24 knock-out wins in 32 fights, took charge from the opening bell and had his opponent on the canvas inside 90 seconds when he landed a deft left-hook to the head.",{'I-PER': ['Miller']}
Heath did score with two brusing lefts to Miller's head in the third round but failed to put his opponent under any real pressure.,"{'I-PER': ['Heath', 'Miller']}"
"Miller raised the pace of the contest at the start of the fifth round and, once he started to get his right-left combinations working for him, the fight was never likely to go the distance.",{'I-PER': ['Miller']}
-DOCSTART-,{}
SOCCER - DUTCH DRAW 2-2 WITH BRAZIL IN FRIENDLY INTERNATIONAL.,"{'I-MISC': ['DUTCH'], 'I-LOC': ['BRAZIL']}"
AMSTERDAM 1996-08-31,{'I-LOC': ['AMSTERDAM']}
The Netherlands drew 2-2 with,{'I-LOC': ['The Netherlands']}
Brazil (half-time 0-1) in a soccer friendly on Saturday.,{'I-LOC': ['Brazil']}
Scorers :,{}
"Netherlands - Ronald de Boer (52nd minute), Van Gastel","{'I-LOC': ['Netherlands'], 'I-PER': ['Ronald de Boer']}"
"(90th, pen)",{'I-PER': ['Van Gastel']}
"Brazil - Giovanni (14th), Marcello Goncalves (55th)","{'I-LOC': ['Brazil'], 'I-PER': ['Giovanni', 'Marcello Goncalves']}"
-DOCSTART-,{}
BOXING - MILLER DEFENDS WBA CRUISERWEIGHT TITLE.,"{'I-PER': ['MILLER'], 'I-ORG': ['WBA']}"
DUBLIN 1996-08-31,{'I-LOC': ['DUBLIN']}
American Nate Miller successfully defended his WBA cruiserweight title when he knocked out compatriot James Heath in the seventh round of their bout on Saturday.,"{'I-MISC': [['American']], 'I-PER': ['Nate Miller', 'James Heath'], 'I-ORG': ['WBA']}"
-DOCSTART-,{}
HORSE RACING - TATTERSALLS BREEDERS STAKES RESULT.,{'I-MISC': ['TATTERSALLS BREEDERS']}
DUBLIN 1996-08-31,{'I-LOC': ['DUBLIN']}
Result of the Tattersalls Breeders,{}
"Stakes, a race for two-year-olds run over six furlongs (1,200",{'I-MISC': ['Tattersalls Breeders Stakes']}
metres) at The Curragh on Saturday :,{'I-LOC': ['The Curragh']}
1. Miss Stamper 3-1 joint-favourite (ridden by David Harrison),"{'I-PER': ['Miss Stamper', 'David Harrison']}"
2. Paddy Lad 16-1 (Peter Bloomfield),"{'I-PER': ['Paddy Lad', 'Peter Bloomfield']}"
3. Pelham 10-1 (Warren O'Connor),"{'I-PER': ['Pelham', ""Warren O'Connor""]}"
"Distances : Three lengths, two-and-a-half lengths.",{}
Winner owned by John and Beryll Remblance and trained in,"{'I-PER': ['John', 'Beryll Remblance']}"
Britain by Richard Hannon.,"{'I-LOC': ['Britain'], 'I-PER': ['Richard Hannon']}"
"Value to the winning owner : $233,600",{}
-DOCSTART-,{}
SOCCER - KLINSMANN TO RETIRE AFTER 1998 WORLD CUP.,"{'I-PER': ['KLINSMANN'], 'I-MISC': ['1998 WORLD CUP']}"
BONN 1996-08-31,{'I-LOC': ['BONN']}
German international striker Juergen Klinsmann has said he will retire after the 1998 World Cup in France.,"{'I-MISC': ['German', 'World Cup'], 'I-PER': ['Juergen Klinsmann'], 'I-LOC': ['France']}"
"""For myself, personally, I 've planned things so that that will be the end of me,"" the 32-year-old national team captain was quoted as saying by the daily Sueddeutsche Zeitung on Saturday.",{'I-ORG': ['Sueddeutsche Zeitung']}
Klinsmann said he believed Germany could win in France with the same nucleus of players which won the European championship in England this summer.,"{'I-PER': ['Klinsmann'], 'I-LOC': ['Germany', 'France', 'England'], 'I-MISC': ['European']}"
"""I think it can be done,"" he said, ""especially as experience is becoming more and more valuable in sport.",{}
I think we can do it with the same body of players.,{}
"That 's what we 're all aiming for. """,{}
Coach Berti Vogts has called up a virtually identical squad for next week's friendly against Poland -- Germany's first match since Euro 96.,"{'I-PER': ['Berti Vogts'], 'I-LOC': ['Poland', 'Germany'], 'I-MISC': ['Euro 96']}"
-DOCSTART-,{}
SOCCER - GERMAN CUP SECOND ROUND RESULTS.,{'I-MISC': ['GERMAN CUP']}
BONN 1996-08-31,{'I-LOC': ['BONN']}
Results of German Cup second round,{'I-MISC': ['German Cup']}
matches on Saturday :,{}
Karlsruhe 2 Hansa Rostock 0,"{'I-ORG': ['Karlsruhe', 'Hansa Rostock']}"
Borussia Neunkirchen 1 St Pauli 3,"{'I-ORG': ['Borussia Neunkirchen', 'St Pauli']}"
Duisburg 1 Luebeck 0 (after extra time),"{'I-ORG': ['Duisburg', 'Luebeck']}"
-DOCSTART-,{}
SOCCER - ROMANIA BEAT LITHUANIA IN U-21 QUALIFIER.,"{'I-LOC': ['ROMANIA', 'LITHUANIA']}"
BUCHAREST 1996-08-30,{'I-LOC': ['BUCHAREST']}
Romania beat 2-1 (halftime 1-1) Lithuania in their European Under-21 soccer match on Friday.,"{'I-LOC': ['Romania', 'Lithuania'], 'I-MISC': ['European']}"
Scorers :,{}
"Romania - Cosmin Contra (31st), Mihai Tararache (75th)","{'I-LOC': ['Romania'], 'I-PER': ['Cosmin Contra', 'Mihai Tararache']}"
Lithuania - Danius Gleveckas (13rd),"{'I-LOC': ['Lithuania'], 'I-PER': ['Danius Gleveckas']}"
Attendence : 200,{}
-DOCSTART-,{}
Paper says Thatcher's office consulted astrologer.,{'I-PER': ['Thatcher']}
LONDON 1996-09-01,{'I-LOC': ['LONDON']}
A British newspaper said Margaret Thatcher was so shaken by an IRA attempt on her life when she was prime minister in 1984 that an astrologer was asked to warn her against future threats.,"{'I-MISC': ['British'], 'I-PER': ['Margaret Thatcher'], 'I-ORG': ['IRA']}"
"The Sunday Telegraph quoted Majorie Orr as saying she did a horoscope chart for Thatcher, a Libran, after she narrowly escaped death in the Irish guerrilla bombing of a hotel during the Conservative Party conference more than a decade ago.","{'I-ORG': ['The Sunday Telegraph', 'Conservative Party'], 'I-PER': ['Majorie Orr', 'Thatcher'], 'I-MISC': ['Libran', 'Irish']}"
Orr said Thatcher's press secretary Bernard Ingram asked her to telephone if she saw any threatening indications in the future.,"{'I-PER': ['Orr', 'Thatcher', 'Bernard Ingram']}"
"""Bernard Ingham told me that if I ever heard anything that indicated danger I was to let him know,"" Orr said.","{'I-PER': ['Bernard Ingham', 'Orr']}"
Orr said she never had to telephone.,{'I-PER': ['Orr']}
She added that the horoscope was purely for security purposes and she was never consulted about political moves.,{}
"Ingram was quoted as telling the newspaper he thought astrology was ""a load of rubbish"" and that he could not recall asking Orr to keep a watch on Thatcher's stars.","{'I-PER': ['Ingram', 'Orr', 'Thatcher']}"
"Thatcher, dubbed the ""Iron Lady"" for her driven, forceful personality, was never known to have an interest in the occult and in fact has a university degree in chemistry.","{'I-PER': ['Thatcher', 'Iron Lady']}"
"Former U.S. president Ronald Reagan's wife, Nancy, admitted in her biography My Turn that she regularly consulted an astrologer to help her plan her husband's schedule.","{'I-LOC': ['U.S.'], 'I-PER': ['Ronald Reagan', 'Nancy'], 'I-MISC': ['My Turn']}"
-DOCSTART-,{}
Reuters historical calendar - September 7.,{'I-ORG': ['Reuters']}
LONDON 1996-08-31,{'I-LOC': ['LONDON']}
Following are some of the major events to have occurred on September 7 in history.,{}
1533 - Queen Elizabeth I born.,{'I-PER': ['Elizabeth I']}
"Daughter of Henry VIII and his second wife Anne Boleyn, she was queen of England 1558-1603.","{'I-PER': ['Henry VIII', 'Anne Boleyn'], 'I-LOC': ['England']}"
One of the great monarchs who presided over a period of English assertion in Europe in politics and the arts.,"{'I-MISC': ['English'], 'I-LOC': ['Europe']}"
"1706 - French troops under Duke of Orleans besieging Turin were defeated by the Austrians under Prince Eugene, the French army was destroyed and they ceased trying to capture northern Italy.","{'I-MISC': ['French', 'Austrians', 'French'], 'I-LOC': ['Orleans', 'Turin', 'Italy'], 'I-ORG': ['Eugene']}"
"1714 - The Treaty of Baden was signed between the Holy Roman Emperor Charles VI and France, ending War of Spanish Succession.","{'I-MISC': ['Treaty of Baden', 'Roman', 'War of Spanish Succession'], 'I-PER': ['Charles VI'], 'I-LOC': ['France']}"
"Charles ceded Alsace and Strasbourg to France and got back Breisach, Kehl and Freiburg.","{'I-PER': ['Charles'], 'I-LOC': ['Alsace', 'Strasbourg', 'France', 'Breisach', 'Kehl', 'Freiburg']}"
1812 - Russian army under General Kutuzov was defeated at heavy cost by Napoleon at the battle of Borodino 70 miles west of Moscow.,"{'I-MISC': ['Russian'], 'I-PER': ['Kutuzov', 'Napoleon'], 'I-LOC': ['Borodino', 'Moscow']}"
Napoleon entered Moscow a week later.,"{'I-PER': ['Napoleon'], 'I-LOC': ['Moscow']}"
1822 - Brazil proclaimed independence from Portugal and Pedro I became first Emperor of Brazil in December 1822.,"{'I-LOC': ['Brazil', 'Portugal', 'Brazil'], 'I-PER': ['Pedro I']}"
1836 - Scottish politician Sir Henry Campbell-Bannerman born.,"{'I-MISC': ['Scottish'], 'I-PER': ['Henry Campbell-Bannerman']}"
As Liberal prime minister 1905-1908 he granted self-government to the Transvaal.,"{'I-MISC': ['Liberal'], 'I-LOC': ['Transvaal']}"
He also got the House of Lords to pass his Trades Disputes Act which gave labour unions more freedom to strike.,"{'I-ORG': ['House of Lords'], 'I-MISC': ['Trades Disputes Act']}"
"1860 - Giuseppe Garibaldi leading his ""Red Shirts"" seized Naples in the Italian war of liberation against the Austrians.","{'I-PER': ['Giuseppe Garibaldi'], 'I-MISC': ['Red Shirts', 'Italian', 'Austrians'], 'I-LOC': ['Naples']}"
"1901 - In China, the Boxer Rising which attempted to drive out all foreigners officially ended with the signing of the Peking Protocol.","{'I-LOC': ['China'], 'I-MISC': ['Boxer Rising', 'Peking Protocol']}"
This imposed an indemnity to be paid to the great powers for Boxer crimes.,{'I-MISC': ['Boxer']}
1909 - Elia Kazan born as Elia Kazanjoglus.,"{'I-PER': ['Elia Kazan', 'Elia Kazanjoglus']}"
"A U.S. stage and screen director, he is best known for ""Viva Zapata"" and ""On the Waterfront"".","{'I-LOC': ['U.S.'], 'I-MISC': ['Viva Zapata', 'On the Waterfront']}"
1913 - Sir Anthony Quayle born.,{'I-PER': ['Anthony Quayle']}
British actor of stage and screen in films from 1948.,{'I-MISC': ['British']}
"Best known for appearances in ""Ice Cold in Alex"", ""Lawrence of Arabia"" and, as Cardinal Wolsey, in ""Anne of a Thousand Days"".","{'I-MISC': ['Ice Cold in Alex', 'Lawrence of Arabia', 'Anne of a Thousand Days'], 'I-PER': ['Wolsey']}"
1914 - James Alfred Van Allen born.,{'I-PER': ['James Alfred Van Allen']}
U.S. physicist who discovered the two zones of radiation encircling the earth to which he gave his name.,{'I-LOC': ['U.S.']}
1930 - Belgian King Baudouin I born.,"{'I-MISC': ['Belgian'], 'I-PER': ['Baudouin I']}"
He succeeded to the throne in 1951 on the abdication of his father Leopold III.,{'I-PER': ['Leopold III']}
"1940 - In World War Two the German airforce under Hermann Goering began its ""Blitz"" bombing campaign on London.","{'I-MISC': ['World War Two', 'German', 'Blitz'], 'I-PER': ['Hermann Goering'], 'I-LOC': ['London']}"
Over 300 people were killed on this day alone.,{}
1969 - Scottish motor racing driver Jackie Stewart won the Italian Grand Prix to secure his first world championship.,"{'I-MISC': ['Scottish', 'Italian Grand Prix'], 'I-PER': ['Jackie Stewart']}"
"Four years later, after winning his third world crown, he announced his retirement.",{}
"1986 - Bishop Desmond Tutu was enthroned as Archbishop of Cape Town, South Africa.","{'I-PER': ['Desmond Tutu'], 'I-LOC': ['Cape Town', 'South Africa']}"
He was the first black head of South Africa's Anglicans.,"{'I-LOC': ['South Africa'], 'I-MISC': ['Anglicans']}"
1990 - The United States won Saudi and Kuwaiti pledges to help pay for forces in the Gulf.,"{'I-LOC': ['United States', 'Gulf'], 'I-MISC': ['Saudi', 'Kuwaiti']}"
Iraq ordered many restaurants to close indefinitely to save food in face of a blockade.,{'I-LOC': ['Iraq']}
1990 - British historian Alan John Percivale (A.J.P.) Taylor died.,"{'I-MISC': ['British'], 'I-PER': ['Alan John Percivale ( A.J.P. ) Taylor']}"
He won acclaim for the insights that he gave into the events which shaped modern Europe and was one of Europe's leading authorities on the great conflicts of the 20th century.,"{'I-LOC': ['Europe', 'Europe']}"
"1993 - Six former Soviet republics, Russia, Belarus, Kazakhstan, Uzbekistan, Armenia and Tajikistan, signed framework agreement to keep the Russian rouble as their common currency.","{'I-MISC': ['Soviet', 'Russian'], 'I-LOC': ['Russia', 'Belarus', 'Kazakhstan', 'Uzbekistan', 'Armenia', 'Tajikistan']}"
"1994 - The Stars and Stripes flag was lowered for the last time over U.S. army headquarters in Berlin, formally ending the American presence in the once-divided city after nearly half a century.","{'I-MISC': ['Stars and Stripes', 'American'], 'I-LOC': ['U.S.', 'Berlin']}"
-DOCSTART-,{}
Escaped British paedophile recaptured.,{'I-MISC': ['British']}
LONDON 1996-08-31,{'I-LOC': ['LONDON']}
"A convicted British paedophile was arrested on Saturday, two days after escaping from custody during a supervised day trip to a zoo, police said.",{'I-MISC': ['British']}
"Trevor Holland, a 52 year-old with who has been convicted twice of gross indecency with children, was captured after being spotted in Worthing, a town on England's southern coast.","{'I-PER': ['Trevor Holland'], 'I-LOC': ['Worthing', 'England']}"
"""A member of the public recognised Holland in a newsagent shop as he was reading the headlines about himself,"" a police spokesman said.",{'I-PER': ['Holland']}
Police launched a nationwide search on Thursday after he disappeared during an unsupervised trip to the toilet while visiting a popular zoo and theme park south of London.,{'I-LOC': ['London']}
Holland was moved to a more secure centre earlier this year after a similar incident.,{'I-PER': ['Holland']}
His escape at the zoo caused outrage in Britain.,{'I-LOC': ['Britain']}
A child sex scandal in Belgium in which two eight-year-old girls were murdered and two other sexually abused girls were rescued has focused new attention on the problem.,{'I-LOC': ['Belgium']}
-DOCSTART-,{}
Scottish Labour Party narrowly backs referendum.,{'I-ORG': ['Scottish Labour Party']}
"STIRLING, Scotland 1996-08-31","{'I-LOC': ['STIRLING', 'Scotland']}"
British Labour Party leader Tony Blair won a narrow victory on Saturday when the party's Scottish executive voted 21-18 in favour of his plans for a referendum on a separate parliament for Scotland.,"{'I-ORG': ['British Labour Party'], 'I-PER': ['Tony Blair'], 'I-MISC': ['Scottish'], 'I-LOC': ['Scotland']}"
"Blair once pledged to set up a Scottish parliament if the Labour won the next general election, which must be held by May 1997.","{'I-PER': ['Blair'], 'I-MISC': ['Scottish'], 'I-ORG': ['Labour']}"
"But many activists were dismayed when he abruptly decided earlier this year to hold a two-question referendum on the issue, asking Scots if they wanted a separate parliament and if it should have tax-raising powers.",{'I-MISC': ['Scots']}
Many party members argued that a general election win would demonstrate popular support for a separate parliament and others said a single question referendum would suffice.,{}
Prime Minister John Major says the 300-year-old union of the Scottish and English parliaments will be a main plank in his Conservative Party's election platform.,"{'I-PER': ['John Major'], 'I-MISC': ['Scottish', 'English'], 'I-ORG': ['Conservative Party']}"
Conservatives have only 10 of the 72 Scottish seats in parliament and consistently run third in opinion polls in Scotland behind Labour and the independence-seeking Scottish National Party.,"{'I-MISC': ['Scottish'], 'I-LOC': ['Scotland'], 'I-ORG': ['Labour', 'Scottish National Party']}"
-DOCSTART-,{}
Britain condemns Iraq involvement in Arbil attack.,"{'I-LOC': ['Britain', 'Iraq', 'Arbil']}"
LONDON 1996-08-31,{'I-LOC': ['LONDON']}
Britain on Saturday condemned Iraqi involvement in an attack on the Kurdish city of Arbil and said it was in close touch with its allies.,"{'I-LOC': ['Britain', 'Arbil'], 'I-MISC': ['Iraqi', 'Kurdish']}"
"""We condemn Iraqi involvement.",{'I-MISC': ['Iraqi']}
"In no way can Iraqi involvement be seen as helpful, ""said a Foreign Office spokesman.","{'I-MISC': ['Iraqi'], 'I-ORG': ['Foreign Office']}"
"U.N. officials said that a Kurdish rebel faction backed up by Iraqi tanks, heavy artillery and helicopters had taken control of half of the city after heavy fighting.","{'I-ORG': ['U.N.'], 'I-MISC': ['Kurdish', 'Iraqi']}"
Arbil lies within the so-called safe haven set up at the end of the 1991 Gulf War on the suggestion of British Prime Minister John Major to protect Iraqi Kurds from attack by the Iraqi military.,"{'I-LOC': ['Arbil'], 'I-MISC': ['Gulf War', 'British', 'Iraqi Kurds', 'Iraqi'], 'I-PER': ['John Major']}"
"The area is patrolled by U.S., French and British planes.","{'I-LOC': ['U.S.'], 'I-MISC': ['French', 'British']}"
"""We are in close touch with all our allies,"" said the Foreign Office spokesman.",{'I-ORG': ['Foreign Office']}
He declined to give any further information.,{}
-DOCSTART-,{}
Seven Iraqis charged with hijack.,{'I-MISC': ['Iraqis']}
LONDON 1996-08-31,{'I-LOC': ['LONDON']}
Seven Iraqi men appeared in court on Saturday charged with air piracy following the hijacking to Britain of a Sudanese airliner with 199 people aboard.,"{'I-MISC': ['Iraqi', 'Sudanese'], 'I-LOC': ['Britain']}"
